Application Date,Contact Email,Contact Phone Number,Company Name,Job Title,Job Url,Resume Name,Question And Answers,Status Date,Tempo_resposta_dias
2024-01-18,joy.williams1@example.com,0500-484-1312,Translink,Frontend Developer,https://www.linkedin.com/jobs/view/frontend-developer-6319,LinkedIn_Resume_138.pdf,"Q: Do you have work authorization in this country?
A: Expected salary: R$ 18414

Q: Salary expectations?
A: Expected salary: R$ 14385

Q: Why are you interested in this role?
A: Notice period: immediate

Q: Preferred work model?
A: Expected salary: R$ 15036

Q: Do you have experience with remote teams?
A: Expected salary: R$ 8747",2024-02-11,24
2025-01-09,ronnie.hudson.md_app@hotmail.com,(598)217-6619x128,GreenNest,DevOps Engineer,https://www.linkedin.com/jobs/view/devops-engineer-5155,resume_6.pdf,"Q: Do you have experience with remote teams?
A: My LinkedIn: http://ferguson.net/

Q: Preferred work model?
A: - Project A: improved X by 30%
- Project B: led a team of 4
- Tools: Python, SQL

Q: Do you have experience with remote teams?
A: Expected salary: R$ 12328

Q: Preferred work model?
A: Ad quos deserunt non fugit placeat accusantium laboriosam.

Q: Do you have work authorization in this country?
A: I have full authorization to work in the country.",2025-02-03,25
2024-09-23,otávio.aragão2025@outlook.com,(166)670-8085,Viva Retail,Frontend Developer,https://www.linkedin.com/jobs/view/frontend-developer-6644,resume_5.pdf,"Q: Why are you interested in this role?
A: I have full authorization to work in the country.

Q: Do you have work authorization in this country?
A: My LinkedIn: http://souza.br/

Q: Why are you interested in this role?
A: Yes — I collaborated with distributed teams across Americas and EMEA.

Q: Why are you interested in this role?
A: My LinkedIn: http://dias.net/

Q: Do you have experience with remote teams?
A: Esse incidunt earum vel dolor explicabo consequatur tempore ipsam rerum.",2024-10-26,33
2025-02-24,shane.torres@example.com,+55 (021) 7553 6668,Helix Systems,HR Generalist,https://www.linkedin.com/jobs/view/hr-generalist-9013,resume_3.pdf,"Q: Why are you interested in this role?
A: - Project A: improved X by 30%
- Project B: led a team of 4
- Tools: Python, SQL

Q: LinkedIn profile link?
A: Prefer hybrid, 2-3 times a week in office.

Q: Salary expectations?
A: Expected salary: R$ 17408

Q: Do you have experience with remote teams?
A: Expected salary: R$ 5293

Q: Why are you interested in this role?
A: Notice period: immediate",2025-04-07,42
2025-09-19,luigi.nunes1@gmail.com,899.730.8069x5814,GreenNest,Mobile Developer,https://www.linkedin.com/jobs/view/mobile-developer-1862,CV_Luigi_4.pdf,"Q: Preferred work model?
A: - Project A: improved X by 30%
- Project B: led a team of 4
- Tools: Python, SQL

Q: LinkedIn profile link?
A: Yes — I collaborated with distributed teams across Americas and EMEA.

Q: What is your notice period?
A: Expected salary: R$ 19276

Q: Why are you interested in this role?
A: Prefer hybrid, 2-3 times a week in office.",2025-10-30,41
2025-03-20,lauren.horton2025@example.com,+1-748-694-1559,Solaris Energy,UX Designer,https://www.linkedin.com/jobs/view/ux-designer-1668,LinkedIn_Resume_966.pdf,"Q: Do you have work authorization in this country?
A: My LinkedIn: https://www.correia.com/

Q: Describe a challenge you solved recently.
A: Aspernatur placeat aperiam rerum modi quo rem dignissimos et illum quae commodi maiores ea.

Q: Describe a challenge you solved recently.
A: Yes — I collaborated with distributed teams across Americas and EMEA.",2025-04-26,37
2023-12-08,murilo.pereira@outlook.com,(626)582-6312,CloudNine,Customer Success Manager,https://www.linkedin.com/jobs/view/customer-success-manager-2433,resume_5.pdf,"Q: Salary expectations?
A: Prefer hybrid, 2-3 times a week in office.

Q: Why are you interested in this role?
A: I have full authorization to work in the country.

Q: Why are you interested in this role?
A: My LinkedIn: https://porto.com/

Q: Do you have work authorization in this country?
A: Federal tough process piece talk bring garden get yet.",2023-12-11,3
2025-01-10,joão.duarte@gmail.com,001-415-599-9101x576,MobiWorks,Data Engineer,https://www.linkedin.com/jobs/view/data-engineer-1060,LinkedIn_Resume_882.pdf,"Q: Do you have experience with remote teams?
A: My LinkedIn: https://www.evans.com/

Q: Do you have experience with remote teams?
A: Notice period: 2 weeks",2025-01-23,13
2025-10-25,sr..lucas.gabriel.costa2025@gmail.com,+55 81 7321-0469,Helix Systems,Software Engineer,https://www.linkedin.com/jobs/view/software-engineer-9751,resume_5.pdf,"Q: Do you have work authorization in this country?
A: Yes — I collaborated with distributed teams across Americas and EMEA.

Q: Preferred work model?
A: Yes — I collaborated with distributed teams across Americas and EMEA.

Q: Do you have work authorization in this country?
A: Ipsum mollitia repudiandae numquam nostrum consectetur atque fuga voluptates nam facilis corporis nobis illo.

Q: Describe a challenge you solved recently.
A: I have full authorization to work in the country.

Q: Salary expectations?
A: Yes — I collaborated with distributed teams across Americas and EMEA.",2025-11-30,36
2024-03-14,hannah.newman_app@example.com,(041) 3476-4273,ByteForge,Content Strategist,https://www.linkedin.com/jobs/view/content-strategist-8764,resume_3.pdf,"Q: Preferred work model?
A: Yes — I collaborated with distributed teams across Americas and EMEA.

Q: Do you have experience with remote teams?
A: My LinkedIn: http://carrillo.info/

Q: What is your notice period?
A: Cost run result interesting receive evening current I success own.",2024-05-03,50
2025-07-20,cathy.rodriguez@hotmail.com,(447)174-6542,Atlas Health,Data Engineer,https://www.linkedin.com/jobs/view/data-engineer-7499,LinkedIn_Resume_464.pdf,"Q: Salary expectations?
A: My LinkedIn: http://rodrigues.br/

Q: What is your notice period?
A: Expected salary: R$ 6526

Q: Describe a challenge you solved recently.
A: I have full authorization to work in the country.

Q: Why are you interested in this role?
A: My LinkedIn: https://mcclure.com/

Q: Do you have work authorization in this country?
A: Yes — I collaborated with distributed teams across Americas and EMEA.",2025-08-08,19
2025-01-03,brian.miller2025@hotmail.com,593-195-2569,UrbanNest,Sales Representative,https://www.linkedin.com/jobs/view/sales-representative-6428,LinkedIn_Resume_154.pdf,"Q: Do you have experience with remote teams?
A: My LinkedIn: http://www.foster.info/

Q: Salary expectations?
A: Prefer hybrid, 2-3 times a week in office.",2025-01-13,10
2025-09-25,alexandre.teixeira@hotmail.com,5983124412,QuantumApps,Project Coordinator,https://www.linkedin.com/jobs/view/project-coordinator-3756,LinkedIn_Resume_220.pdf,"Q: Salary expectations?
A: I have full authorization to work in the country.

Q: What is your notice period?
A: Notice period: 1 month

Q: Salary expectations?
A: Yes — I collaborated with distributed teams across Americas and EMEA.

Q: Preferred work model?
A: I have full authorization to work in the country.",2025-10-10,15
2025-04-11,pedro.miguel.da.conceição1@gmail.com,212.983.3816,NextGen Mobility,Full Stack Developer,https://www.linkedin.com/jobs/view/full-stack-developer-7126,LinkedIn_Resume_238.pdf,"Q: Describe a challenge you solved recently.
A: Est quam doloribus debitis dolorum eligendi ipsum odio earum quos aspernatur voluptate id cumque.

Q: Do you have experience with remote teams?
A: Prefer hybrid, 2-3 times a week in office.",2025-05-22,41
